,text,label,span
69f6135e-e1bf-4400-a41d-fb56cef68761,"Anna Maske, Schweiz / Deutschland",web1,"[5, 10]"
67944e2f-df64-47c7-aec3-fd1e7c6c7f81,"Die Corona-Krise zwingt die Menschen, in öffentlichen Verkehrsmitteln, Arztpraxen, Friseursalons und Einkaufsgeschäften eine Maske zu tragen.",web1,"[125, 130]"
f1bb8f2f-c07d-4349-b631-d6a11a9f0dc8,"Aber wirklich hilft so eine Befreiung von der Maskenpflicht auch nicht, da Unternehmen von ihrem „Hausrecht“ Gebrauch machen können und Leute ohne Maske, trotz Befreiung nicht in den Supermarkt oder wo auch immer, hinein lassen müssen.",web1,"[46, 51]"
f82bc354-6ebb-415e-8819-5a2779c8691b,"Mit der Alepposeife kann man täglich duschen, aufgeschäumt einige Minuten aufs Gesicht als Maske auftragen, man kann sich damit prima rasieren und zu guter Letzt kann man sie in den Kleiderschrank legen, da hält sie die Motten fern.",web1,"[91, 96]"
88be30f5-36c6-41ae-81a1-448afa935106,"Ist doch gar nicht so schwer, Abstand halten, Maske auf, Hände waschen, Kontakte im Rahmen halten und dann sollten wir es schaffen immerhin ein wenig feiern und verreisen zu können!",web1,"[46, 51]"
53c4b4dd-6ce3-41a8-bd8f-8235f2d54be8,"Die gefundenen Zeichen werden in einer unsichtbaren Maske über das Dokument gelegt, wodurch das gesamte Dokument durchsuchbar gemacht wird.",web1,"[52, 57]"
28f704f4-314c-409e-870a-bba0f8f13510,"Masken selbst nähen ist gar nicht so schwer, wenn du eine Nähmaschine und ein paar Grundkenntnisse im Nähen besitzt.",web1,"[0, 5]"
3670676d-5fb8-479e-9e88-4b2ac074df4c,"Masken gibt es auch im realen Leben, nur da ist es nicht so leicht, weil die Wahrheit viel schneller raus kommt.",web1,"[0, 5]"
b8a82ac7-c0ae-4784-ae66-dffd44fac685,Einige Länder verpflichten ihre Bürger aber grundsätzlich zum Tragen einer Maske in der Öffentlichkeit (Stand 30.4.2020).,web1,"[75, 80]"
cb4a4101-cf53-49bc-9f2a-4b0415ed42f8,"Bewerberinnen und Bewerber*, die zu einem Besichtigungstermin eingeladen werden, dürfen mit einem Mund-Nasen-Schutz als: FFP 2 / 3 Masken oder KN95/N95 Masken ) an der Besichtigung teilnehmen.",web1,"[131, 136]"
63d235e6-f3f4-4f90-9893-0b5fd2410abb,Gesicht ohne Maske,web1,"[13, 18]"
f7618eba-01eb-4ff6-9ac9-48e0dd06363b,"Überwachungskamera30 Stück FFP2 Masken, EU CE zertifiziert, PM0,3",web1,"[32, 37]"
b1834299-9d15-4fae-819f-f9c13eb87333,【UMFASSENDER SCHUTZ VON KOPF UND HALS】Kann wie Full Face Maske oder Kappe aus zweiter Hand werden.,web1,"[57, 62]"
1996f7f5-8e27-40a9-9ac5-59bf10c2aa20,Wiederverwendbare Behelfs-Mund- & Nasenmaske mit Namen für Kinder - Kleine Helden Masken Mädchen 6-9 Jahre im 3er Set,web1,"[82, 87]"
755aa58c-c1ea-4bbe-8d84-e809c372d3e3,"Bevor die Maske angelegt wird, Hände waschen und die Innenseite der Maske nicht berühren",web1,"[10, 15]"
7eb53482-a7e3-483a-b53c-16fc603d8549,Ein kleiner Bonus bei der Maske: Wir entschleunigen und entspannen uns vom sonst so schnellen Alltag.,web1,"[26, 31]"
f4ef2075-3b40-445a-acd3-ebb2f8f018d0,Sowohl Vestige Verdant als auch Turbliss kommen aus dem hohen Norden und genau dort kommt auch der Torf für die Masken her.,web1,"[112, 117]"
f617a4f9-6f7d-486b-8e8e-b48f860e16eb,"Mir kommt vor, dass die Sache mit den Masken, auch wenn sie nichts bringen, massiv übertrieben ist.",web1,"[38, 43]"
c54fd466-a1dc-4614-9652-df20e099b0ea,Zudem decken ja diese Masken auch alle alle von uns ganz klar die Nase und den Mund ab.,web1,"[22, 27]"
a1be3e7b-a558-45bf-8a44-43a20b0bf669,In der Kirche sitzen wir mit drei Meter Abstand und alle mit Maske und singen darf man eh nicht… da geh ich gar nicht mehr hin.,web1,"[61, 66]"
d41e8544-d384-42b0-8e3a-e0826dd99729,Auf den Sportflächen ist das Tragen einer Maske nicht notwendig.,web1,"[42, 47]"
1fdcbe57-8eeb-4c16-91a1-3cb55389b3ff,"Diese Maske ist für alle Bürger, Pflegepersonal, Hausbesuche, Therapeuten, Zahnärzte, medizinisches Personal, Krankenhäuser, Gesundheitszentren bestimmt.",web1,"[6, 11]"
c917319a-41d2-455f-aee4-39cd42077cf5,mit Maske,web1,"[4, 9]"
f4c0e697-41d3-4e0b-8876-4eaa635c2894,Baga D’mba Masken gelten heute als herausragenden Beispiele afrikanischen Kunstschaffens.,web1,"[11, 16]"
189b0fa4-3968-48dc-992e-bcdd68fdbad8,"Daher freuen sich die Einsatzkräfte der Freiwilligen Feuerwehr Weilmünster über die Masken, die geflüchtete Frauen vom ""Meeting Point"" für sie genäht haben, und das noch dazu in der feuerwehrtypischen Farbe Rot.",web1,"[84, 89]"
17bece54-15e9-49bd-9e84-10690219c8b4,"Jeder Bedürftige, der eine Maske benötigt, kann sich von Montag bis Freitag, 10-15 Uhr, ein Exemplar im Quäker Nachbarschaftsheim, Norbert-Burger-Bürgerzentrum abholen.",web1,"[27, 32]"
3ce6e4b1-4325-4090-bd0b-505d9b6d0d55,"Die Maske ist wirklich toll,das Serum ist eher eine Art Milch und pflegt die Haut ganz toll mit Feuchtigkeit.Man merkt richtig wie es die trockene Haut versorgt.Hinterher brauch man sich gar nicht eincremen und selbst am nächsten Tag,fühlt sich die Haut immer noch super gepflegt an.Ich werde mir diese Maske auf jeden Fall für den Winter besorgen",web1,"[4, 9]"
2a0764f2-42b2-4501-813a-5e875c276d33,"Bei »normaler« Tragetechnik, die einige Lücken offen lässt, ist der Schutz durch die Maske deutlich geringer.",web1,"[85, 90]"
2f2edea0-3fd2-4e21-9625-b4344de73f40,SALE Behelfs-Schutzmasken für Kinder mit Namen - Kleine Helden Maske Vichy (Junge),web1,"[63, 68]"
6aaa3e76-8194-4555-bb50-8d0bcf15f5d6,"Du möchtest gleich noch die passenden Handschuhe, Mütze, Maske oder ein Haarband dazu kaufen?",web1,"[57, 62]"
58314609-d3c2-432d-989d-20f6504bf6b0,"Die Maske zeigt gar keine Wirkung und bei dem Pulver konnte ich nicht beurteilen, ob es eine Bleaching Wirkung hat, da es einfach unmöglich ist, dass ich nach jeder Anwendung das halbe Badezimmer putzen musste.",web1,"[4, 9]"
e3eb62c6-1fea-4864-a1d7-1ee7a267f65d,"Die Pandemie schenkte uns die Erfahrung, dass einerseits ein globales Zusammenwirken aller nötig und möglich ist, andererseits jeder einzelne persönlich mit seinem Beitrag (wie das Masken Tragen und Abstand Halten usw.) wesentlich zum Gelingen beiträgt.",web1,"[181, 186]"
727b6e1a-365d-4964-9c6a-b1f57d785de6,Was sind die Krebs erregenden chemischen Zutaten einer Maske?,web1,"[55, 60]"
367c8d50-f62d-4085-aa3e-35ac4ab77013,"Am Anfang, als die Maskenpflicht verhängt wurde, vergaßen viele Menschen ihre Masken, aber jetzt vergisst sie niemand mehr, weil es schon eigentlich normal ist.",web1,"[19, 24]"
796f5680-b69c-4314-a4a6-ec236ac7f8f1,So schnell ist die DIY Maske auch schon fertig!,web1,"[23, 28]"
366669c5-297e-45ff-a1d8-89070e0698c0,"Der Mann hinter der Maske > Maske Maske 08.04.2020 , Anne , 0 Schreib doch den ersten Kommentar :) Kommentieren Lieber doch nicht Meinen Namen, E-Mail und Website in diesem Browser speichern, bis ich wieder kommentiere.",web1,"[20, 25]"
435bf07e-e85c-475c-a687-780b91b329cb,"1. Wasche Dein Haar, z. B. mit dem L'Oréal Absolut Repair Shampoo 2. Trage die Maske auf das handtuchtrockene Haar 3. Lasse die Maske 5-10 Minuten einwirken 4. Spüle die Maske danach gründlich aus Was steckt eigentlich hinter dem Gold Quinoa Protein?",web1,"[79, 84]"
28632888-88c6-49e2-989e-d00e5a6cc8ae,Die Masken werden dann dem Pflege- und Betreuungspersonal in sozialen Trägern und Institutionen bereitgestellt.,web1,"[4, 9]"
2321af41-d83e-4dbc-94fb-617a09908302,"Wenn etwa zwei Personen im Gespräch Masken tragen, ist das Risiko einer Ansteckung unter anderem mit dem Coronavirus deutlich geringer.",web1,"[36, 41]"
38c7a6d6-2739-4ff3-9ae3-4130f522fd44,Nach einer halben Stunde können Sie die Maske auswaschen.,web1,"[40, 45]"
e62b21eb-3faa-42bc-8f84-aa68e76ec23a,… Masken unter freiem Himmel tragen!,web1,"[2, 7]"
a29e129d-aada-4925-8d0e-6e804def8c2a,"Beschreibung Die Maske ist ein rundes Brötchen Triebwerk, dies vonseiten jener Individuum aus zweiter Hand werden kann.",web1,"[17, 22]"
0101d88b-aac0-431b-b5eb-fc2d26a3da3e,Eine schwarze Maske wird bevorzugt.,web1,"[14, 19]"
c0d28fd1-363a-4ebb-93ee-6e889ad97ed3,"Mit grellen Masken tanzten sie im Altar-Raum, dem wichtigsten Heiligtum der russisch-orthodoxen Kirche.",web1,"[12, 17]"
8f6424ac-1c34-4812-bfa8-10b76f8b9882,"Bundeskanzlerin Angela Merkel hat mit Verweis auf Experten geraten, Masken zwecks Abtöten möglicher Viren unter anderem auch in die Mikrowelle* zu stecken.",web1,"[68, 73]"
a52319d4-d506-44bc-af1e-8ec05f6a5a08,Desinfektion von Masken und antivirale Beschichtungen:,web1,"[17, 22]"
d5bc562d-8c3e-43ef-98be-899b27bf82ce,"Ich habe um 9:00 einen Termin bei einer völlig tiefenentspannten (ihre Worte) Gynäkologin, die selber zwar eine Maske trägt, auf mein Nachfragen aber meint, ich bräuchte sicher keine anzuziehen, sie sei tiefenentspannt.🙂",web1,"[112, 117]"
a638ecfd-24f8-4ed7-b20d-53dce9a3ef40,"Derzeit ist nicht bekannt, ob Chile einer der Märkte war, auf die die Masken geschickt werden sollten.",web1,"[70, 75]"
b50cfbc8-4ce7-4088-bdf8-4ce6fff1ef9e,"Die Besitzer und die Maklerin waren schon da und aus einiger Entfernung zogen wir alle mal kurz unsere Masken nach unten, damit wir gegenseitig sehen konnten, wie wir aussahen.",web1,"[103, 108]"
e5581161-a4d6-4cea-92c2-586f1bda8c2a,"Alle weiteren Hygienemaßnahmen (Maske, Abstand, Handdesinfektion, Lüften) müssen auch weiterhin eingehalten werden.",web1,"[32, 37]"
3a7731f2-1fc5-42ff-8b7d-c689674407a1,"Ab 13 Uhr können im Museum bei Kaffee und Kuchen schaurige Masken, Gespenster und Grusellichter gebastelt werden.",web1,"[59, 64]"
1f5efb5c-356c-4d5d-a9b8-3f29324fcbf7,Blogartikel zum Thema Masken & Stimme,web1,"[22, 27]"
8daf6e69-e033-40e1-95ba-018ce4afa9ba,– SchülerInnen sitzen mit Maske und Winterbekleidung bei offenen Fenstern im Schulunterrricht und werden wie in Chinesischen Umerziehungslagern drangsaliert und traumatisiert.,web1,"[26, 31]"
cbba960c-be66-49f8-af94-4c7d306d538d,Roberto Geissini Gutscheincode für portofreie Lieferung beim Kauf einer Maske,web1,"[72, 77]"
a1cfded1-83aa-43fa-85a9-44c5441ed996,Geprüfte Masken sind an dem EN 149-Aufdruck und dem CE-Zeichen zu erkennen.,web1,"[9, 14]"
62e62e2c-9aa7-4550-8b25-1362200f569f,Andacht in Erbacher Johanneskirche mit Abstand und Masken,web1,"[51, 56]"
7b6fc1dd-60fa-44db-8004-14057a56ef89,"""Masken nähen für einen guten Zweck"" von Luise Heinrich aus Donauwörth, 19 Jahre (Jugendzentrum Donauwörth)",web1,"[1, 6]"
0460f1aa-64b5-44a5-bcda-02aab0659d54,Maske oder Packung unterstützen Sie können Dr.HEDISON Vita White Toner zusammen mit einer Maske oder Packung verwenden.,web1,"[0, 5]"
57f39b18-7e86-4565-9a14-6cf3db5bdf7f,"Mit bestenfalls lasch desinfizierten Händen Maske hoch und Maske runter, zwei-, drei-, fünfmal im Gespräch mit mir oder der Bekannten im Bus, nicht über der Nase getragen.",web1,"[44, 49]"
361e12d0-1637-46bd-be1e-c10109580e83,Kategorien Mehr über... Neue Artikel Maske individuell für Firmen,web1,"[37, 42]"
c634fbfc-74cf-4f33-b5b8-c74d9d1ee402,"Doch unsere Mimik verschwindet hinter den Masken und unsere Gestik wird hinfällig, wenn wir uns nicht mehr von Angesicht zu Angesicht sehen können.",web1,"[42, 47]"
c4043316-56bf-45f0-854a-a5251085227d,"Auf dem Flughafen Hahn wird nach Angaben des Airports wegen des hochansteckenden Corona-Virus empfohlen, Masken zu tragen.",web1,"[105, 110]"
72af66e4-7404-4333-b7e4-65f7d84ea4dc,"Wir möchten allen Beteiligten vor und hinter der Bühne, im Orchestergraben, in der Maske sowie in der Bühnen-, Ton- und Lichttechnik herzlich danken!",web1,"[83, 88]"
79f83e0e-fd88-420e-8958-efcb13b1b873,Die Masken rutschten bei dem schnellen und kontaktreichen Sport immer wieder herunter.,web1,"[4, 9]"
3ae62910-3dcf-482f-97f4-a7f7c31e3725,Medizinische Maske oder FFP2 Maske,web1,"[13, 18]"
e895fca6-6a1d-42b4-be6d-1ac8e1d4b24d,"Eine Empfehlung zum Tragen der Maske, besonders auf Begegnungsflächen und bei positiven Fällen in einer Klasse, besteht weiterhin.",web1,"[31, 36]"
8960f185-1cee-4752-8f42-009938e7526f,Ein Abend voller Masken – mit Basler Masken (Larvenmasken) und Masken aus Recyclingmaterial,web1,"[17, 22]"
d5ad22f7-92d9-4236-a69a-c7e8c6dd7bea,"Die Masken werden zum Selbstkostenpreis von 1,- Euro abgegeben, zunächst wird die Abgabe auf maximal fünf Masken je Einwohner beschränkt.",web1,"[4, 9]"
f6f82647-a656-419c-8198-a5e687579c76,"…Auch auf meine Nachfrage beim Gesundheitsamt, weshalb die Masken getragen werden müssen, bekam ich die Antwort:",web1,"[59, 64]"
a423621b-2b47-4680-9b8f-6d90ba599359,"Die breite Auswahl an Lotionen, Cremes, Gesichtsölen, Serum-Ampoulen (Essence) sowie Koreanische Reinigung & Peeling macht das Kosmetik Online Shopping zum Erlebnis – natürlich auch die oben erwähnten Sheet Masken und Sleeping Masken.",web1,"[207, 212]"
34a43c3b-b784-47e3-875a-0a6f0200d762,"Da ich auf Instagram sehr viele Anfragen bekommen habe, ob ich denn nicht auch Masken verkaufen würde (was ich leider nicht mache), habe ich mir stattdessen ein kleines Gewinnspiel überlegt.",web1,"[79, 84]"
efbb6eeb-0c4b-43c3-87da-da406804dd24,"Mit der Öffnung vom King’s gab es heftige Diskussionen, ob man mit Masken spielen will oder soll, wie sich das mit den Chips und Karten verhält und so weiter.",web1,"[67, 72]"
fe6aaaae-d8ce-47ce-b76d-21d52c2dfa4d,"Dabei kooperiert die internationale Fachmesse und Kongress für Theater-, Film- und Veranstaltungstechnik zum zweiten Mal mit der Gesellschaft der Theaterkostümschaffenden (GTKos) und stärkt so ihr Kongressprogramm sowie den Ausstellungsbereich im Bereich Kostüm, Szenografie und Maske in Halle 22. Die GTKos e.V. ist eine Plattform für alle Berufe im Kostümbereich an Theatern und Veranstaltungshäusern im deutschsprachigen Raum.",web1,"[279, 284]"
8f14665c-07f9-485f-95e0-e1f8e98cf240,Diese Pflanzenöle lassen sich gut in bereits vorhandene Creme mischen und sind eine tolle Ergänzung zu selbstgemachten Masken aus Quark und Joghurt.,web1,"[119, 124]"
094347f0-251d-45c0-ae8b-a774c47c7537,"Wie lange Sie die Maske tragen können, ist individuell verschieden.",web1,"[18, 23]"
9ce2430d-0663-4e33-b307-d05fe6594879,"Erst harmlos, dann wurde man auf Panik getrimmt, dann wurde man isoliert, weil Masken nichts helfen, die Kinder durften nicht in die Schule und mit ihren Freunden spielen, die Familien wurden getrennt – man wurde mürbe gemacht – dann kam die „rettende Maske“ die man dann in Kauf nahm , damit es mit der Isolierung vorbei ist, die Kinder wieder in die Schule durften, allerdings 1,5 m Abstand denn ohne Schikane geht gar nichts und die Schikanen müssen ja die Glaubwürdigkeit ihrer Lügen untermauern und bestätigen.",web1,"[79, 84]"
781c376b-9728-4bf3-a947-91c4ca02f5a2,"Abgesehen von den zertifizierten Masken gibt es außerdem noch reine Stoffmasken, die mittlerweile von den Bürgern selbst genäht oder die bei Textilherstellern bestellt werden.",web1,"[33, 38]"
cec2d073-f41c-41fb-be8a-2819466ca7ec,"Meine Siebensachen stelle ich nur flott in das kleine Zimmer ab und dampfe gleich wieder, mit Maske auf der Nase, nach unten.",web1,"[94, 99]"
35ab523b-f8aa-4d95-827d-d37f03ad89ee,Leon-Rot konnte sich unter dem Kennwort „Spucktuch“ per Mail bei der Gruppe melden und wurde so kontaktlos mit Masken versorgt.,web1,"[111, 116]"
63f13557-6c0e-41ec-bb1a-114e658b352a,"Eine Grundierung ist jetzt in der Regel zu viel, die eine Hätte verläuft, die andere bleibt in der Maske hängen.",web1,"[99, 104]"
8f74b9c3-c57f-4617-886a-f0b7ebb65dec,"Ampullenbehandlung: Reinigung, Peeling, Wirkstoffampulle, Massage, Maske",web1,"[67, 72]"
436d9e24-e806-45f5-a638-792df6b6ed9a,"Angewendet wird die Maske ein- bis dreimal die Woche, einfach nach der Reinigung also im zweiten Schritt dann die Maske auf das Gesicht auftragen und ca. 15 Minuten einwirken lassen dann mit warmen Wasser die Reste abnehmen.",web1,"[20, 25]"
7150daea-0010-4bd5-a73b-8d711add9546,"Habe diese Maske aus Neugier bestellt, da der Preis ziemlich verführerisch war. Habe jedoch nicht allzu viel erwartet … und wurde positiv überrascht!",web1,"[11, 16]"
cd52d0da-7ccd-4aff-84d8-a1d89725f012,"In New York wird man nicht dafür bestraft, keine Maske zu tragen.",web1,"[49, 54]"
ac02d950-64d4-4c75-b508-34c8f1a1b66b,"Wenn Sie hören oder fühlen, dass Luft aus Ihrer Maske entweicht (d.h. “austritt”), dichtet Ihre Maske nicht gut ab. (Prüfen Sie, ob Sie den richtigen Maskentyp für Ihr Gesicht und die richtige Maskengröße haben und ob Ihre Maske richtig sitzt.)",web1,"[48, 53]"
5760859e-511e-453d-9e5d-399ab0df610a,"Eine sehr moderne Maske, von den Inhaltsstoffen und der Machart.",web1,"[18, 23]"
852ed265-c332-46a8-bf9e-382d72c2e321,"Mehrere Hunderttausend Masken haben die Online-Apotheken bisher versendet:„Wir sind froh, dass wir vielen Anspruchsberechtigten rasch und unkompliziert helfen konnten – und weiter können“, sagte Christian Buse, Apotheker und Vorsitzender des Bundesverbanden Deutscher Versandapotheken (BVDVA).",web1,"[23, 28]"
5fb6994b-00cb-481a-bd74-4f6e86135077,"Auch wenn die schwarzen Masken und Seifen auf den ersten Blick ungewöhnlich erscheinen, ist ihr Wirkstoff Aktivkohle ein wahres Wundermittel für die Haut.",web1,"[24, 29]"
4cc0ad1c-ee54-4968-9215-dbc423dcc376,"Dabei sollte man meinen, dass man mit den Masken und dem social distancing von so etwas verschont bleibt.",web1,"[42, 47]"
37a0230a-d45b-42fd-bc6d-25273ee66d8e,Manche Kinder werden durch Masken verschreckt.,web1,"[27, 32]"
2e4ff806-2df5-46c7-adba-c9159c373a20,"Dieses Kind wird durch diese Erfahrungen ein Potential entwickeln, in Menschen - im Gesicht oder durch deren Verhalten - die Wahrheit hinter den Masken lesen zu können.",web1,"[145, 150]"
c4abdec0-df8e-4ea6-a543-092606815ca8,"Wenn ich die Maske über der Nase trage, bekomme ich keine Luft.",web1,"[13, 18]"
cb3b8c98-3a30-41ec-9307-04b3a3fed4a6,"Um zu Moor Mask preis verbessern, wie lange die Wirksamkeit der Maske unter Aktivkohle sein kann.",web1,"[64, 69]"
f85a78ed-4a8d-4590-bcde-c4afe973534b,"Diese Maske ist ein absolutes Muss für FC Ingolstadt Fans! Neben den klassischen Vereinsfarben rot und schwarz, ergänzt ein Flexdruck die Maske perfekt.",web1,"[6, 11]"
4a59ffee-0b09-4ea2-b3d2-35b7edf553be,"Es macht Cremes, Seren, Masken und Lippenprodukte intensiv hydratisierend.",web1,"[24, 29]"
ac54c886-61e1-40b4-9eb3-c255fc524d87,"5,5 Prozent kannten die Aktion „Codewort Maske 19“, bei der Apotheken die Behörden verständigen, wenn eine Kundin dieses Codewort sagt. 1,8 Prozent hatten diese Möglichkeit genutzt.",web1,"[41, 46]"
6fdcb65d-df57-43e5-939c-015666701bb6,"• Die Schülerinnen und Schüler und Lehrerinnen und Lehrer werden aufgefordert, beim Betreten des Gebäudes und in allen allgemein zugänglichen Teilen des Gebäudes (Flur, Wartebereiche und Toiletten) Masken zu tragen.",web1,"[198, 203]"
bb054272-4a55-456a-bc45-2086af18f7b8,Maske spätestens nach 8-10 Waschgängen nicht mehr verwenden.,web1,"[0, 5]"
39578391-6bb7-4388-9267-6f6934f23802,Lasse die Maske einige Minuten wirken und wasche sie anschließend mit warmem Wasser ab.,web1,"[10, 15]"
c2334fcf-7ff2-43be-8603-0d330ad7c4d3,"So zum Beispiel die Gipsabdrücke des Gesichtes einer schwarzen Frau: die Maske ist nur zugänglich, indem man sich hinter eine durchsichtige Klapptür begibt, in der man sich selbst wie ein Ausstellungsstück vorkommt.",web1,"[73, 78]"
81f29920-c9c4-4489-8b3b-ab661b39fdd4,"Reinigung, porentiefe Ausreinigung, Maske, spezielle Massage zur Stärung der Gefässe",web1,"[36, 41]"
7efbd84f-34ca-4fac-92c4-c8c7b59ac585,Zutritt nur mit Mund-Nasemaske – erst auf der Trainingsfläche unter Einhaltung der Abstandsregeln darf die Maske abgelegt werden.,web1,"[107, 112]"
c3a18be2-69fd-4efa-8e1e-dcfb0fc69078,"Im Ort herrscht der korrupte Bankier ""Curry"" mit seiner Bande von Halsabschneidern, denen aber nicht nur Johnny und ein taubstummer Freund, sondern auch ein geheimnisvoller Fremder, dessen Gesicht vollkommen von einer schwarzen Maske bedeckt ist, seine Aktionen entgegensetzt.",web1,"[228, 233]"
f10f32fc-dd1d-4cd5-ac07-155125ba925d,Schutzfolie entfernen und die Maske an die Gesichtskonturen anpassen.,web1,"[30, 35]"
190f0343-595a-4a0d-8206-1545bfb6e7fc,"Andrea Cozzi zeichnet nicht nur für die mit Champagnerflaschen und Stoffstreifen markierte Bühne, sondern auch für die tollen Masken verantwortlich, Anna Kreinecker für die gelungenen Kostüme.",web1,"[126, 131]"
372ddf4c-3d41-4829-a357-b2499ce0eab7,"Jeder, der zumindest über Grundkenntnisse im Nähen verfügte, nähte eine Maske nach der anderen.",web1,"[72, 77]"
ed23f18c-60cf-4ade-a16a-3fb1f070fec7,"Dabei trägt totalitäres Gebaren immer wieder nur anders lackierte Masken und variiert hier und da ein wenig in seinen subjektivistischen Sprechblasen, aber der Kern ist immer derselbe.",web1,"[66, 71]"
ef24a03a-3929-4bf0-b133-e5e0bda09775,Masken im eigenen Haushalt tragen – es wird immer doller:,web1,"[0, 5]"
f1611b12-aa0d-432f-9a9d-0a27671f7b56,Theaterwagen 10:00 Das Wandertheater Cocolorus Budenzauber öffnet seine Pforten 10:30 „Rumpelstilzchen“ – Cocolorus Märchenspiel 11:30 Santini – Zauberei 12:30 Trio Traumfang – Walkact 13:00 Cocolorus Diaboli — Mittelalterband nordisch brachial 15:00 Jojo – Gaukelei 16:00 Trio Traumfang – Masken und Stelzentheater 17:30 Satolstelamanderfanz – wundervolle Musik 20:00 Cocolorus Diaboli — Mittelalterband nordisch brachial 22:30 Araga Mysteria - Feuershow,web1,"[290, 295]"
8ab522dc-8e1d-422d-b0e1-43922688ddac,"Diese Maske ist etwas flüssig, sodass man bei der Einwirkzeit von 20 min liegen sollte.",web1,"[6, 11]"
37e99e16-02bf-42cc-a079-eee02d80aceb,"Die Masken aus Stoff sind nachhaltig, da man diese mehrmals verwenden und auch bei Bedarf waschen kann.",web1,"[4, 9]"
6f789ba6-4c42-4a61-a24a-97fdb3a9591b,"Wir zeigen Ihnen vier Möglichkeiten, selber eine Maske aus Stoff zu machen.",web1,"[49, 54]"
3e54b134-2266-4fe8-90be-836e9aa467d9,4/5 Masken,web1,"[4, 9]"
f9d94d45-4c21-4729-854a-27f6bb3385d2,"Ob Most, Zuger Chriesi, Stierenmarkt oder Masken:",web1,"[42, 47]"
82228093-33b6-4f4a-a814-6c485a079444,Die Nachfrage nach den Masken ist weiterhin ungebrochen und allein in den letzten zwei Tagen gingen knapp 300 Masken an Organisationen und Privatpersonen raus.,web1,"[23, 28]"
d24380a7-7ecb-45f9-815e-ac1ee5cfecb2,Ihr könnt unsere Masken ab jetzt aber bei unseren fleißigen Schneiderinnen von Brautmoden Jahn direkt im Laden kaufen.,web1,"[17, 22]"
9e270eca-0196-4df4-a91e-4eb681514f7e,"Die Gruppe ist bekannt für ihre auffälligen roten Roben und weißen Masken, die an eine Mischung aus Geistern und Feen erinnern und eine symbolische Wirkung haben.",web1,"[67, 72]"
eba4a9c3-8d81-49a5-8da6-a5fd80fab27c,Pflegende und feuchtigkeitsspendende Masken können hingegen sogar fast täglich verwendet werden.,web1,"[37, 42]"
5b012c49-cd26-4db8-9c07-ee822a3c8769,Joe hätte den Gebrauch von Masken geliebt.,web1,"[27, 32]"
810a0f03-b816-47d1-83e3-9688c96ca738,Natürlich gingen hie und da mal Masken aus.,web1,"[32, 37]"
41c1d9c6-f5e4-4514-b34c-b09bf15831b2,Sehr wahrscheinlich werden Masken alleine nicht helfen.,web1,"[27, 32]"
556c713e-5a87-449d-973e-f7b230ac95dd,Maskenpflicht am ArbeitsplatzSo überstehst Du einen heißen Arbeitstag mit Maske,web1,"[0, 5]"
847eaee9-8ad0-4ff9-93b7-1c2a2d5d998c,"Sie hat mir dann auf dem Weg, also kurz bevor wir dann am Parkplatz von der Schule waren, wollte ich dann einfach auch weiterlaufen und da hat sie mir erzählt, dass sie ihre Maske zu Hause vergessen hat.",web1,"[174, 179]"
1c9246d0-e457-4954-8604-9841d36d6e34,So werden die anderen Masken nicht selten zu überhöhten Preisen angeboten.,web1,"[22, 27]"
c8a402dc-dd08-4989-8a1c-eefb52d79f2f,Maske Jeder Besucher bekommt von Theater ANU für den Abend eine eigene Maske geliehen.,web1,"[0, 5]"
491666a3-71fa-4a72-8381-e0885787d32d,Du musst eine Maske tragen.,web1,"[14, 19]"
a2bec19b-e9e6-4521-bc43-d889106b8e3c,"Einmal verbargen die Masken das Gesicht und während der Maskenumzüge konnten Arm und Reich sich gleichermaßen unter die Tanzenden mischen, ohne gleich erkannt zu werden – zum anderen konnte die Maske bestimmte Charakterzüge darstellen, die den Menschen eigen sind.",web1,"[21, 26]"
6a3c1d0e-6507-467e-9e53-16e3e6192d4b,Eine Maske mit Daggi-Face fände ich aber auch nicht schlecht🙂,web1,"[5, 10]"
85117714-bd39-4158-802f-fa4664a5eeee,In Zukunft will er immer unterschiedliche Masken tragen.,web1,"[42, 47]"
6d43a12c-c238-4013-96de-aa7d1e160da6,"Du möchtest gerne eine Maske, die IMMER BESCHLAGSFREI ist, perfekt sitzt und die du niemals verlieren kannst?",web1,"[23, 28]"
b150a583-5e91-49a4-9eac-d55bf368e0f3,So haben Masken haben zur Eindämmung der Corona-Pandemie beigetragen,web1,"[9, 14]"
896d90d8-03aa-4854-9f66-478889e71f4a,"Mit reichhaltigen Peelings, Masken und Cremes pflegt die Kosmetikerin Ihre Haut und verleiht ihr ein unwiderstehliches Strahlen.",web1,"[28, 33]"
fc45e486-0ad0-4e32-845e-41c9efc3f9dd,Die meist aus Stoff gefertigten Masken sind in diversen Formen und Farben erhältlich und seit dem 6. Juli 2020 mit Einführung der Maskenpflicht im Schweizer ÖV weit verbreitet.,web1,"[32, 37]"
bcd4c7ef-8f12-4177-aa67-587f2ba1a87b,"Worauf muss ich achten, wenn ich die Maske zwischendurch abnehme?",web1,"[37, 42]"
d74737a5-be24-49cd-b881-bde448fdb0c0,Aufgrund von Corona empfiehlt sich immer für einen Besuch der Ausstellung oder einer Führung sich schon vorab anzumelden und Masken nicht vergessen.,web1,"[125, 130]"
